com.samsung.health.exercise,6040047,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,bf30bd4b-dd66-4c7c-af21-11982fef77ae.live_data.json,,972.22,,,,,rUH8SYH2sd,756324,05:38.8,bf30bd4b-dd66-4c7c-af21-11982fef77ae,,,,,,,,05:38.8,UTC-0800,1.2854544,,,,,,59:39.0,1.3888888,1001,47:03.0,,com.sec.android.app.shealth,,,42.66,,,,
,793471b1-ef7b-4cf2-b8fd-d7dca49abde2.live_data.json,,872.52,,,,,rUH8SYH2sd,772617,41:52.2,793471b1-ef7b-4cf2-b8fd-d7dca49abde2,,,,,,,,41:52.2,UTC-0800,1.1293046,,,,,,40:52.0,1.25,1001,28:00.0,,com.sec.android.app.shealth,,,41.92,,,,
,5e2a2949-55fc-432a-a1af-7d71dfceda29.live_data.json,,832.99,,,,,rUH8SYH2sd,750799,52:27.3,5e2a2949-55fc-432a-a1af-7d71dfceda29,,,,,,,,52:27.3,UTC-0800,1.1094713,,,,,,48:31.0,1.2656666,1001,36:00.0,,com.sec.android.app.shealth,,,39.48,,,,
,739ae9dc-a513-4151-b186-db2dee6f9598.live_data.json,,920.63,,,,,rUH8SYH2sd,815720,46:59.5,739ae9dc-a513-4151-b186-db2dee6f9598,,,,,,,,46:59.5,UTC-0800,1.1286103,,,,,,45:39.0,1.2246667,1001,32:04.0,,com.sec.android.app.shealth,,,43.96,,,,
,5c98d515-bb71-4822-8137-ee9810c4af6d.live_data.json,,1036.96,,,,,rUH8SYH2sd,883763,54:42.8,5c98d515-bb71-4822-8137-ee9810c4af6d,,,,,,,,54:42.8,UTC-0800,1.1733464,,,,,,53:43.0,1.25,1001,39:00.0,,com.sec.android.app.shealth,,,49.37,,,,
,975d449b-92ba-4ee8-a721-a45ff3556a54.live_data.json,,829.44,,,,,rUH8SYH2sd,820491,17:41.2,975d449b-92ba-4ee8-a721-a45ff3556a54,,,,,,,,17:41.2,UTC-0800,1.0109069,,,,,,16:40.0,1.1843333,1001,03:00.0,,com.sec.android.app.shealth,,,37.01,,,,
,c498530d-a89c-4f4a-b668-1c10b26639b4.live_data.json,,859.7,,,,,rUH8SYH2sd,740250,53:13.2,c498530d-a89c-4f4a-b668-1c10b26639b4,,,,,,,,53:13.2,UTC-0800,1.1613644,,,,,,47:20.0,1.4444444,1001,35:00.0,,com.sec.android.app.shealth,,,38.72,,,,
,23fd91be-f0de-4fe3-970e-22cad9825cfb.live_data.json,,738.36,,,,,rUH8SYH2sd,694972,51:10.9,23fd91be-f0de-4fe3-970e-22cad9825cfb,,,,,,,,51:10.9,UTC-0800,1.0624313,,,,,,48:35.0,1.3088334,1001,37:00.0,,com.sec.android.app.shealth,,,33.17,,,,
,59e577b7-78d7-4bd3-99a3-2cd86b51a433.live_data.json,,1034.7,,,,,rUH8SYH2sd,887730,37:18.4,59e577b7-78d7-4bd3-99a3-2cd86b51a433,,,,,,,,37:18.4,UTC-0800,1.165557,,,,,,00:06.0,1.3333334,1001,45:19.0,,com.sec.android.app.shealth,,,46.14,,,,
,2a32e691-3919-4067-822f-189ed6144c45.live_data.json,,743.88,,,,,rUH8SYH2sd,661507,47:44.9,2a32e691-3919-4067-822f-189ed6144c45,,,,,,,,47:44.9,UTC-0800,1.1245233,,,,,,45:25.0,1.2777778,1001,34:24.0,,com.sec.android.app.shealth,,,35.05,,,,
,a8a6d3f2-5de9-4717-8951-fd72b3594ca7.live_data.json,,843.23,,,,,rUH8SYH2sd,756588,03:52.5,a8a6d3f2-5de9-4717-8951-fd72b3594ca7,,,,,,,,03:52.5,UTC-0800,1.1145169,,,,,,02:37.0,1.3611112,1001,50:00.0,,com.sec.android.app.shealth,,,38.12,,,,
,7a6bc501-23db-48ea-9565-2f49dab7137c.live_data.json,,1060.03,,,,,rUH8SYH2sd,932565,53:35.2,7a6bc501-23db-48ea-9565-2f49dab7137c,,,,,,,,53:35.2,UTC-0800,1.1366822,,,,,,52:32.0,1.1944444,1001,37:00.0,,com.sec.android.app.shealth,,,50.54,,,,
,7f771d61-5ca0-4eb5-b754-d22784b85f8d.live_data.json,,732.06,,,,,rUH8SYH2sd,675195,14:17.3,7f771d61-5ca0-4eb5-b754-d22784b85f8d,,,,,,,,14:17.3,UTC-0800,1.0842202,,,,,,13:15.0,1.3055556,1001,02:00.0,,com.sec.android.app.shealth,,,33.54,,,,
,73124093-4f61-4fc9-807a-baf9e560ffcc.live_data.json,,740.76,,,,,rUH8SYH2sd,656555,46:19.5,73124093-4f61-4fc9-807a-baf9e560ffcc,,,,,,,,46:19.5,UTC-0800,1.1282527,,,,,,45:03.0,1.4444444,1001,34:07.0,,com.sec.android.app.shealth,,,33.31,,,,
,6eef8432-de7d-4a03-80ed-59addd31393f.live_data.json,,776.38,,,,,rUH8SYH2sd,712096,58:28.0,6eef8432-de7d-4a03-80ed-59addd31393f,,,,,,,,58:28.0,UTC-0800,1.0902743,,,,,,54:52.0,1.2777778,1001,43:00.0,,com.sec.android.app.shealth,,,35.25,,,,
,d79710de-168b-4403-8017-9bd0e4069b40.live_data.json,,879.52,,,,,rUH8SYH2sd,733406,53:44.7,d79710de-168b-4403-8017-9bd0e4069b40,,,,,,,,53:44.7,UTC-0800,1.1992266,,,,,,52:18.0,1.3055556,1001,40:05.0,,com.sec.android.app.shealth,,,41.24,,,,
,355884c5-d969-4bc3-a3d2-0116a78556df.live_data.json,,984.55,,,,,rUH8SYH2sd,905955,12:34.8,355884c5-d969-4bc3-a3d2-0116a78556df,,,,,,,,12:34.8,UTC-0800,1.0867537,,,,,,05:05.0,1.3055556,1001,50:00.0,,com.sec.android.app.shealth,,,44.03,,,,
,4d077f83-1b64-4c6d-a913-2fce34e4a719.live_data.json,,728.79,,,,,rUH8SYH2sd,670753,23:22.5,4d077f83-1b64-4c6d-a913-2fce34e4a719,,,,,,,,23:22.5,UTC-0800,1.0865251,,,,,,31:10.0,1.1736667,1001,20:00.0,,com.sec.android.app.shealth,,,34.170002,,,,
,ab30996f-a0c1-4b6c-b21f-9ad6b8cae053.live_data.json,,792.7,,,,,rUH8SYH2sd,694453,15:33.6,ab30996f-a0c1-4b6c-b21f-9ad6b8cae053,,,,,,,,15:33.6,UTC-0800,1.1414739,,,,,,14:35.0,1.251,1001,03:00.0,,com.sec.android.app.shealth,,,36.399998,,,,
,454185a0-ac80-42d3-8aa0-d3a591162bfc.live_data.json,,1224.09,,,,,rUH8SYH2sd,1111931,09:52.9,454185a0-ac80-42d3-8aa0-d3a591162bfc,,,,,,,,09:52.9,UTC-0800,1.1008687,,,,,,49:31.0,1.3333334,1001,31:00.0,,com.sec.android.app.shealth,,,59.7,,,,
,ac839460-e076-4d6b-b54a-fb156947ac2f.live_data.json,,862.62,,,,,rUH8SYH2sd,661714,43:23.0,ac839460-e076-4d6b-b54a-fb156947ac2f,,,,,,,,43:23.0,UTC-0800,1.3036145,,,,,,35:11.0,1.5,1001,24:10.0,,com.sec.android.app.shealth,,,41.07,,,,
,da002a61-80ff-420f-aab8-8f194983872e.live_data.json,,1076.83,,,,,rUH8SYH2sd,925846,35:02.2,da002a61-80ff-420f-aab8-8f194983872e,,,,,,,,35:02.2,UTC-0800,1.1630769,,,,,,21:29.0,1.2777778,1001,06:04.0,,com.sec.android.app.shealth,,,47.6,,,,
,8c485f51-2567-4ee4-a568-99f4c83d0ba2.live_data.json,,826.8,,,,,rUH8SYH2sd,738455,25:38.5,8c485f51-2567-4ee4-a568-99f4c83d0ba2,,,,,,,,25:38.5,UTC-0800,1.119635,,,,,,22:18.0,1.1798333,1001,10:00.0,,com.sec.android.app.shealth,,,37.77,,,,
,6e71d8fd-3c18-4ecb-b3bf-cdb5333a2e4e.live_data.json,,875.23,,,,,rUH8SYH2sd,736140,52:12.7,6e71d8fd-3c18-4ecb-b3bf-cdb5333a2e4e,,,,,,,,52:12.7,UTC-0800,1.188945,,,,,,47:21.0,1.3333334,1001,35:05.0,,com.sec.android.app.shealth,,,38.7,,,,
,74cc9cd1-a76d-4d26-9b08-93c6a7c454c1.live_data.json,,726.02,,,,,rUH8SYH2sd,645187,37:46.3,74cc9cd1-a76d-4d26-9b08-93c6a7c454c1,,,,,,,,37:46.3,UTC-0800,1.1252862,,,,,,27:10.0,1.25,1001,16:25.0,,com.sec.android.app.shealth,,,33.13,,,,
,9af8e668-6e85-4ddc-b96c-50e63fac58df.live_data.json,,841.16,,,,,rUH8SYH2sd,733687,34:06.2,9af8e668-6e85-4ddc-b96c-50e63fac58df,,,,,,,,34:06.2,UTC-0800,1.1464834,,,,,,30:49.0,1.4444444,1001,18:36.0,,com.sec.android.app.shealth,,,37.56,,,,
,be9b1d25-dc02-4337-b8b4-1738f293bf18.live_data.json,,854.38,,,,,rUH8SYH2sd,709432,32:28.3,be9b1d25-dc02-4337-b8b4-1738f293bf18,,,,,,,,32:28.3,UTC-0800,1.2043155,,,,,,26:51.0,1.2777778,1001,15:01.0,,com.sec.android.app.shealth,,,40.9,,,,
,ef7a4456-ff4d-4f40-acd9-bc0265109957.live_data.json,,789.31,,,,,rUH8SYH2sd,664625,06:01.2,ef7a4456-ff4d-4f40-acd9-bc0265109957,,,,,,,,06:01.2,UTC-0800,1.187602,,,,,,05:05.0,1.3888888,1001,54:00.0,,com.sec.android.app.shealth,,,38.14,,,,
,67669543-e2c5-4879-a5d1-7c4ccacedad3.live_data.json,,1042.18,,,,,rUH8SYH2sd,825115,22:25.8,67669543-e2c5-4879-a5d1-7c4ccacedad3,,,,,,,,22:25.8,UTC-0800,1.2630724,,,,,,19:46.0,1.5277778,1001,06:01.0,,com.sec.android.app.shealth,,,45.59,,,,
,9645337b-24d3-4d9c-885f-227841ce32e6.live_data.json,,793.76,,,,,rUH8SYH2sd,672574,33:25.2,9645337b-24d3-4d9c-885f-227841ce32e6,,,,,,,,33:25.2,UTC-0800,1.1801825,,,,,,25:12.0,1.25,1001,14:00.0,,com.sec.android.app.shealth,,,39,,,,
,a305397a-b070-4461-8c67-a58b518bf4ed.live_data.json,,781.29,,,,,rUH8SYH2sd,692832,10:12.6,a305397a-b070-4461-8c67-a58b518bf4ed,,,,,,,,10:12.6,UTC-0800,1.127676,,,,,,22:42.0,1.3126665,1001,11:10.0,,com.sec.android.app.shealth,,,34.34,,,,
,e14aac81-f1f2-445f-ac5d-7ba985133b77.live_data.json,,694.67,,,,,rUH8SYH2sd,683657,22:28.0,e14aac81-f1f2-445f-ac5d-7ba985133b77,,,,,,,,22:28.0,UTC-0800,1.016109,,,,,,22:23.0,1.1666666,1001,11:00.0,,com.sec.android.app.shealth,,,32.78,,,,
,57baed5a-59dd-43f3-b4f5-1403bfe09b77.live_data.json,,892.67,,,,,rUH8SYH2sd,691793,34:29.1,57baed5a-59dd-43f3-b4f5-1403bfe09b77,,,,,,,,34:29.1,UTC-0800,1.2903715,,,,,,23:44.0,1.3333334,1001,12:13.0,,com.sec.android.app.shealth,,,39.29,,,,
,bfc4e372-338a-41df-abb1-f327ed76e901.live_data.json,,934.52997,,,,,rUH8SYH2sd,790749,51:26.8,bfc4e372-338a-41df-abb1-f327ed76e901,,,,,,,,51:26.8,UTC-0800,1.1818289,,,,,,45:10.0,1.3888888,1001,32:00.0,,com.sec.android.app.shealth,,,41.93,,,,
,5e281a3a-18b4-4def-bb83-3e5b5ffd4ae4.live_data.json,,1122.6799,,,,,rUH8SYH2sd,900930,46:13.3,5e281a3a-18b4-4def-bb83-3e5b5ffd4ae4,,,,,,,,46:13.3,UTC-0800,1.2461345,,,,,,37:02.0,1.3669999,1001,22:02.0,,com.sec.android.app.shealth,,,49.86,,,,
,74fdc646-3104-4496-8652-f10708ebf556.live_data.json,,821.49,,,,,rUH8SYH2sd,716977,24:18.7,74fdc646-3104-4496-8652-f10708ebf556,,,,,,,,24:18.7,UTC-0800,1.1457689,,,,,,22:00.0,1.3538333,1001,10:03.0,,com.sec.android.app.shealth,,,40.53,,,,
,fd0e3d40-9a46-4469-b42c-e5881d91b8c8.live_data.json,,956.52,,,,,rUH8SYH2sd,805478,31:54.3,fd0e3d40-9a46-4469-b42c-e5881d91b8c8,,,,,,,,31:54.3,UTC-0800,1.1875185,,,,,,21:25.0,1.5,1001,08:00.0,,com.sec.android.app.shealth,,,42.27,,,,
,a052b228-6534-4f28-98eb-e121e4f0bee0.live_data.json,,761.18,,,,,rUH8SYH2sd,715883,47:35.7,a052b228-6534-4f28-98eb-e121e4f0bee0,,,,,,,,47:35.7,UTC-0800,1.0632743,,,,,,22:55.0,1.3055556,1001,11:00.0,,com.sec.android.app.shealth,,,37.63,,,,
,8b45b6ad-f07a-4a57-93f9-bd96cea2aa42.live_data.json,,836.99,,,,,rUH8SYH2sd,680048,35:36.1,8b45b6ad-f07a-4a57-93f9-bd96cea2aa42,,,,,,,,35:36.1,UTC-0800,1.2307808,,,,,,31:32.0,1.3611112,1001,20:12.0,,com.sec.android.app.shealth,,,37.09,,,,
,055490ce-c98f-430d-bd4f-3a73dc069821.live_data.json,,867.85004,,,,,rUH8SYH2sd,765014,29:59.3,055490ce-c98f-430d-bd4f-3a73dc069821,,,,,,,,29:59.3,UTC-0800,1.1344237,,,,,,24:45.0,1.2777778,1001,12:00.0,,com.sec.android.app.shealth,,,42.34,,,,
,9e5db464-a815-4ff7-bf96-c26fc7130bb3.live_data.json,,810.7,,,,,rUH8SYH2sd,706162,26:52.5,9e5db464-a815-4ff7-bf96-c26fc7130bb3,,,,,,,,26:52.5,UTC-0800,1.1480368,,,,,,25:46.0,1.25,1001,14:00.0,,com.sec.android.app.shealth,,,37.920002,,,,
,c1cacbd8-8255-4f99-ac0b-c8ee202e43f4.live_data.json,,912.58,,,,,rUH8SYH2sd,733298,58:11.9,c1cacbd8-8255-4f99-ac0b-c8ee202e43f4,,,,,,,,58:11.9,UTC-0800,1.2444872,,,,,,35:36.0,1.3111668,1001,23:23.0,,com.sec.android.app.shealth,,,39.56,,,,
,f8a0250e-681b-49e7-b816-7811166715e6.live_data.json,,743.19,,,,,rUH8SYH2sd,701851,05:21.0,f8a0250e-681b-49e7-b816-7811166715e6,,,,,,,,05:21.0,UTC-0800,1.0589,,,,,,04:42.0,1.2222222,1001,53:00.0,,com.sec.android.app.shealth,,,32.47,,,,
,46d04508-c14e-4a27-be14-7eb0042bc584.live_data.json,,710.07,,,,,rUH8SYH2sd,651374,19:35.5,46d04508-c14e-4a27-be14-7eb0042bc584,,,,,,,,19:35.5,UTC-0800,1.0901111,,,,,,52:04.0,1.25,1001,41:13.0,,com.sec.android.app.shealth,,,30.61,,,,
,e23ea335-d136-4a7b-b860-02efb2272b3f.live_data.json,,1006.39,,,,,rUH8SYH2sd,846406,28:45.6,e23ea335-d136-4a7b-b860-02efb2272b3f,,,,,,,,28:45.6,UTC-0800,1.1890157,,,,,,24:23.0,1.5,1001,10:17.0,,com.sec.android.app.shealth,,,45.92,,,,
,1c73fc4e-dca6-4718-97b9-f5b02be2b166.live_data.json,,911.26,,,,,rUH8SYH2sd,835679,24:33.4,1c73fc4e-dca6-4718-97b9-f5b02be2b166,,,,,,,,24:33.4,UTC-0800,1.0904425,,,,,,23:03.0,1.5833334,1001,09:08.0,,com.sec.android.app.shealth,,,41.9,,,,
,6360499f-e25a-41c6-a242-8795ac75f078.live_data.json,,1122.16,,,,,rUH8SYH2sd,951967,58:23.8,6360499f-e25a-41c6-a242-8795ac75f078,,,,,,,,58:23.8,UTC-0800,1.1787804,,,,,,38:03.0,1.3888888,1001,22:12.0,,com.sec.android.app.shealth,,,50.29,,,,
,263875d5-01e6-4544-8e90-b29bb64ced8d.live_data.json,,814.6,,,,,rUH8SYH2sd,666748,30:06.7,263875d5-01e6-4544-8e90-b29bb64ced8d,,,,,,,,30:06.7,UTC-0700,1.221751,,,,,,25:40.0,1.262793,1001,14:34.0,,com.sec.android.app.shealth,,,39.09,,,,
,bbec603b-ab28-46d8-ae79-9be42ae109ba.live_data.json,,948.79,,,,,rUH8SYH2sd,786785,29:49.3,bbec603b-ab28-46d8-ae79-9be42ae109ba,,,,,,,,29:49.3,UTC-0700,1.2059076,,,,,,19:26.0,1.6388888,1001,06:20.0,,com.sec.android.app.shealth,,,42.37,,,,
,2323d2d2-e70b-495b-bcb5-ac57b83b9e55.live_data.json,,849.13,,,,,rUH8SYH2sd,744315,58:57.4,2323d2d2-e70b-495b-bcb5-ac57b83b9e55,,,,,,,,58:57.4,UTC-0700,1.1408207,,,,,,27:27.0,1.25,1001,15:03.0,,com.sec.android.app.shealth,,,40.9,,,,
,f2d7bb6b-edbf-4669-8ec8-6ed3e7fd778e.live_data.json,,1087.6699,,,,,rUH8SYH2sd,883936,44:30.9,f2d7bb6b-edbf-4669-8ec8-6ed3e7fd778e,,,,,,,,44:30.9,UTC-0700,1.2304851,,,,,,32:44.0,1.3611112,1001,18:01.0,,com.sec.android.app.shealth,,,48,,,,
,2f1cc85a-3540-4b35-aeb3-6f7092b8447c.live_data.json,,845.65,,,,,rUH8SYH2sd,722272,41:58.8,2f1cc85a-3540-4b35-aeb3-6f7092b8447c,,,,,,,,41:58.8,UTC-0700,1.1708194,,,,,,38:26.0,1.3888888,1001,26:24.0,,com.sec.android.app.shealth,,,39.77,,,,
,02947948-2c87-4978-b9fe-70059b5ec66b.live_data.json,,954.46,,,,,rUH8SYH2sd,839680,20:08.8,02947948-2c87-4978-b9fe-70059b5ec66b,,,,,,,,20:08.8,UTC-0700,1.1366949,,,,,,18:06.0,1.6944444,1001,04:07.0,,com.sec.android.app.shealth,,,44.35,,,,
,07be6d84-0487-4180-b475-f9e4843f8cfc.live_data.json,,738.38,,,,,rUH8SYH2sd,699232,25:35.0,07be6d84-0487-4180-b475-f9e4843f8cfc,,,,,,,,25:35.0,UTC-0700,1.0559871,,,,,,19:39.0,1.5277778,1001,08:00.0,,com.sec.android.app.shealth,,,38.5,,,,
,0df3c45b-7caf-490f-800d-6d92066ebfd2.live_data.json,,1768.11,,,,,rUH8SYH2sd,1585344,11:23.8,0df3c45b-7caf-490f-800d-6d92066ebfd2,,,,,,,,11:23.8,UTC-0700,1.1152848,,,,,,04:25.0,1.2141666,1001,38:00.0,,com.sec.android.app.shealth,,,77.56,,,,
,f79331dc-d7b5-49c0-9cbd-8011167ac6f4.live_data.json,,855.27,,,,,rUH8SYH2sd,705307,42:52.3,f79331dc-d7b5-49c0-9cbd-8011167ac6f4,,,,,,,,42:52.3,UTC-0700,1.2126209,,,,,,41:45.0,1.2777778,1001,30:00.0,,com.sec.android.app.shealth,,,40.49,,,,
,18ef8856-75e7-4aac-b596-02be92ce3b60.live_data.json,,940.25,,,,,rUH8SYH2sd,737904,04:33.0,18ef8856-75e7-4aac-b596-02be92ce3b60,,,,,,,,04:33.0,UTC-0700,1.2742172,,,,,,03:17.0,1.3895,1001,51:00.0,,com.sec.android.app.shealth,,,40.66,,,,
,1a88a303-4c1b-4d05-be5c-41961a457563.live_data.json,,1053.34,,,,,rUH8SYH2sd,929388,07:47.0,1a88a303-4c1b-4d05-be5c-41961a457563,,,,,,,,07:47.0,UTC-0700,1.1333694,,,,,,06:40.0,1.3611112,1001,51:11.0,,com.sec.android.app.shealth,,,46,,,,
,6e0f93f6-0ad7-4bdc-9a8c-4021787fe34f.live_data.json,,793.24,,,,,rUH8SYH2sd,708873,42:58.8,6e0f93f6-0ad7-4bdc-9a8c-4021787fe34f,,,,,,,,42:58.8,UTC-0700,1.1190157,,,,,,38:03.0,1.3333334,1001,26:14.0,,com.sec.android.app.shealth,,,37.82,,,,
,8acd0fba-1217-45fa-8a29-02ce41575f89.live_data.json,,725.41,,,,,rUH8SYH2sd,664944,28:48.3,8acd0fba-1217-45fa-8a29-02ce41575f89,,,,,,,,28:48.3,UTC-0700,1.0909339,,,,,,01:04.0,1.3198708,1001,50:00.0,,com.sec.android.app.shealth,,,31.53,,,,
,cb9f9d63-082c-4d85-923a-82739f7e61ed.live_data.json,,774.42,,,,,rUH8SYH2sd,678758,41:14.8,cb9f9d63-082c-4d85-923a-82739f7e61ed,,,,,,,,41:14.8,UTC-0700,1.1409369,,,,,,38:18.0,1.2222222,1001,27:00.0,,com.sec.android.app.shealth,,,36.86,,,,
,e77c73e1-83c1-4f43-83cd-54a67c69770b.live_data.json,,806.31,,,,,rUH8SYH2sd,695175,39:37.7,e77c73e1-83c1-4f43-83cd-54a67c69770b,,,,,,,,39:37.7,UTC-0700,1.1598662,,,,,,35:35.0,1.25,1001,24:00.0,,com.sec.android.app.shealth,,,39.39,,,,
,a3d4a17e-68e6-4af4-b521-2ba65dc235e8.live_data.json,,873.55,,,,,rUH8SYH2sd,747994,30:20.9,a3d4a17e-68e6-4af4-b521-2ba65dc235e8,,,,,,,,30:20.9,UTC-0700,1.1678569,,,,,,26:28.0,1.2658334,1001,14:00.0,,com.sec.android.app.shealth,,,37.83,,,,
,315f6957-bad3-43b4-8295-cf3be521af30.live_data.json,,794.33,,,,,rUH8SYH2sd,736934,46:28.7,315f6957-bad3-43b4-8295-cf3be521af30,,,,,,,,46:28.7,UTC-0700,1.0778849,,,,,,45:16.0,1.2777778,1001,33:00.0,,com.sec.android.app.shealth,,,39.53,,,,
,60d726d0-782a-4f23-8c56-0f435f61482a.live_data.json,,992.13,,,,,rUH8SYH2sd,894203,08:42.7,60d726d0-782a-4f23-8c56-0f435f61482a,,,,,,,,08:42.7,UTC-0700,1.1095132,,,,,,07:16.0,1.5555556,1001,52:22.0,,com.sec.android.app.shealth,,,43.59,,,,
,0008ef33-2fc7-4100-a6a6-678344794778.live_data.json,,767.85,,,,,rUH8SYH2sd,672737,03:27.9,0008ef33-2fc7-4100-a6a6-678344794778,,,,,,,,03:27.9,UTC-0700,1.1413822,,,,,,02:13.0,1.7222222,1001,51:00.0,,com.sec.android.app.shealth,,,34.44,,,,
